Return,Risk
0.2546103067646526,0.33294611862813456
0.19492752498017363,0.30422486124788617
0.24193966688070181,0.3270521651439311
0.24469158792650267,0.3165395623373274
0.19679136902315159,0.3014157051302506
0.18316078944806663,0.293295852732077
0.2511639348731204,0.3392078434304831
0.24466244441537083,0.3491461408159691
0.20387322471735134,0.297394339967245
0.2817720654484415,0.40533113355296724
0.20978301143772624,0.2925544789029754
0.23275415406479363,0.30546647056028
0.22701684061070765,0.30511282627859665
0.1931117298967032,0.2876636425828766
0.23495105622258686,0.32272869977767676
0.19118243564644294,0.28925027102058076
0.23735466915321077,0.3306372981860166
0.24457861820818252,0.3362828987484411
0.20136403821699675,0.30688887259890185
0.18547784953416172,0.3057203738134768
0.21249370487614735,0.2899615528995339
0.23018665510615652,0.32326910253913205
0.22061675043162432,0.2952752776769257
0.22041406941922057,0.3413495072091626
0.19365060496912156,0.27719935945938223
0.20420022058680135,0.30386283795565144
0.18370924812345693,0.2848992234683626
0.2304798421244877,0.3196090113701099
0.2523322836606331,0.3499827291449837
0.20129398504338697,0.30364596927150433
0.23882889187497153,0.32944713138216036
0.2340625162203167,0.32450440559488475
0.25150320364182177,0.3860484356673626
0.25192905354583894,0.3583510691790755
0.2668365627295801,0.34063632262966165
0.23934643165717867,0.33935532153473663
0.2613877552581552,0.36369270302681295
0.18208220303602785,0.29409970456973006
0.2879608274154517,0.38224941410051366
0.22479165872404008,0.3013754006807346
0.16817009549060724,0.2894365257534151
0.2245151402433338,0.3359902563560782
0.22670778068921021,0.31451491253161745
0.20520990532645206,0.29192210567122673
0.22072687842203126,0.3226555083506111
0.23563489647601663,0.32962946969039264
0.1994219216364395,0.30515980474799476
0.2128148558960599,0.2851126333084178
0.1880434564771365,0.2867465765225309
0.2419996346275028,0.32794007980062306
0.20024961168752853,0.2833345890327212
0.18019799178091683,0.2899487492190563
0.20974790824313239,0.28526708826735014
0.26099999990234973,0.3454485807421914
0.24567879240051185,0.32345791190056444
0.21180687187134714,0.30224587721145646
0.1853276159565823,0.279537229799884
0.22625893348624831,0.3318630500649735
0.21333141668032862,0.30609823245274087
0.24229817906235912,0.3203975193291239
0.23271908842314812,0.3293567030113657
0.17700655754453498,0.2884286943934133
0.2191286245001593,0.3102151811993265
0.22165800331496363,0.3277614854805776
0.23315075042968073,0.3135181118233929
0.2634429662826555,0.3547682252522732
0.22527864717550344,0.30397336135451375
0.2571611991619496,0.35493608593455506
0.2933230951833323,0.4275103766655856
0.16939297529567085,0.2810682204422227
0.2376019314521124,0.32675381227706
0.2836949837278146,0.3582659058796915
0.21513016063092785,0.3058665112933501
0.1800126479359294,0.284919029508281
0.24244309071501394,0.319581963688669
0.24797919926961665,0.3443023782891236
0.31771555080469277,0.44700710967751256
0.24464150774926444,0.3377782029753115
0.20209919368512766,0.2919169317238424
0.2554265218440048,0.3341100081973955
0.18365134560608423,0.2822665274054265
0.22253463982959126,0.32124202225360365
0.21756647884438263,0.3227774698699963
0.2302733039788576,0.3399352588475485
0.19476784023288066,0.2931137270386775
0.2601353496322101,0.3588482623103945
0.19691998391725762,0.28827540445812005
0.23001777529202308,0.33390275336954034
0.20224303897370874,0.30188295019998806
0.20988608018388322,0.3169256955123005
0.24545365533339727,0.3290839179742803
0.187260220834767,0.30714121711991843
0.2282499080925826,0.3235149979603526
0.18406484197224282,0.2870606817115947
0.18972698410774178,0.29249930481861175
0.1882564206841723,0.3063315217895115
0.20705320763227164,0.3070140908121135
0.21839134356422477,0.29788915610146605
0.22295398258975538,0.30822207927138184
0.23604340321844489,0.3242320477803087
0.185371546769596,0.28539183955643094
0.26453046924165363,0.3555859348450483
0.27103357131323824,0.34875442090132097
0.32220071161427666,0.47324335412953056
0.25344339569085317,0.34590337789295084
0.17421153162825986,0.2974059944180157
0.19889838968657755,0.27597385804599806
0.25734033143200374,0.3434646473343818
0.2532287433576122,0.3367543575790965
0.24619692943918078,0.3551406718757906
0.23933297283713634,0.33071336833186676
0.2471287113009955,0.32270238941779267
0.1940343162878995,0.29824185000256764
0.2450217135052186,0.3078502344111606
0.17016611208487548,0.27991675836871
0.19403468618714137,0.286872458550256
0.1965614615947156,0.29928945171952587
0.22290151159869193,0.3139132751198274
0.26662715239135054,0.3848127105572779
0.18886733919912488,0.2738529881112961
0.24826084167480758,0.34127125001632685
0.24960879513663978,0.33989108563689174
0.22130915011174754,0.3019781457820683
0.21390318703818056,0.3128195155071395
0.24498170340773032,0.32438828098198336
0.2328026545557548,0.3292467109663835
0.2405043884520914,0.32282616743800563
0.26791350297289374,0.3741996052856508
0.27428565848931347,0.37124502403573323
0.23505886226742842,0.34620047714830354
0.2208535149917072,0.29127786296896613
0.18019459602809046,0.2886606447170198
0.1997968869720541,0.29269525039569116
0.2773286154870142,0.37009662876916893
0.251788605511373,0.33077632610692076
0.22666314969028645,0.312218566059421
0.1804752188148317,0.2855458831604797
0.3103514402424499,0.4358063748724879
0.21646374251443823,0.3098860587112977
0.22671753600191696,0.3142852668033807
0.21736764997047572,0.32572183952437744
0.23040884730434574,0.3378972212722679
0.18962766877015513,0.28696484259771593
0.22777461945346042,0.29714271945718906
0.167855000510628,0.2884558117417331
0.2199462540336834,0.32335200252877677
0.23647953082220155,0.3074007652735185
0.243865091194407,0.3316968794829443
0.21651381064228217,0.2976533315198979
0.24595449347820705,0.3425959439249102
0.22375208041684896,0.30290942604616955
0.21580502515303635,0.3100996044422557
0.21509163490140407,0.31769617920385784
0.27869937821882396,0.3739535953208592
0.17938045093457208,0.28470385189907965
0.1796119815460735,0.2861082686585828
0.19709040015116858,0.27835843307005853
0.23695057035745104,0.35023030620532747
0.16980276331224958,0.27573434692511206
0.25927071430857107,0.35463158902770875
0.21863739214291167,0.3147791367466421
0.2212894298101946,0.2953580606133884
0.2376570216570093,0.31192333785014126
0.20614480412052008,0.28431661866745467
0.21774217124699172,0.32991157913768904
0.29854419373465724,0.39467082725738944
0.24994973087582786,0.3472690601733068
