Date,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,MSFT,PFE,XOM
2023-10-25,0.1625979463212324,0.33885284166971985,0.21797390704288935,0.23559790768470368,0.36835752331544513,0.11509326187923108,0.14609047288424437,0.2189694775001148,0.25906590498039966,0.282933508188198
2023-10-26,0.17460749647773027,0.33953561627554546,0.2267957572712366,0.2346845900452219,0.3726400370212818,0.12241974747648572,0.13333587397690685,0.24468125012733039,0.26348785641004474,0.2770575765839644
2023-10-27,0.17664792047712302,0.39140811611477283,0.24547759081154924,0.30464425834319425,0.37273704962758025,0.1318247044541492,0.16752860033123074,0.23427069426884894,0.2785639487707475,0.2787123669091683
2023-10-30,0.1730599559713621,0.40932235498710645,0.2559317172654287,0.3074262846500152,0.3774211627268466,0.13441616625320166,0.17294949486796124,0.2428817891569318,0.28241470988014894,0.277333576942559
2023-10-31,0.17204616267112002,0.40696804132681463,0.26915209057617046,0.30721061015058293,0.3773631457892957,0.13894090573235654,0.17786611426586563,0.24283979672182857,0.27971325229147737,0.277481917902065
2023-11-01,0.172283101313522,0.4130779291969753,0.26954225887712785,0.3079339333636821,0.37308707908063043,0.13813683263121454,0.1777726070795486,0.23900261994013935,0.27887323208752246,0.27717519480877356
2023-11-02,0.18036570092200632,0.3902923647120051,0.29896727538316137,0.3262156417767482,0.3675747532343236,0.14269681319487149,0.18561824833442936,0.23847523036780108,0.2724697886120542,0.29349634053741813
2023-11-03,0.18068392670088507,0.39015048820794307,0.30728915828216563,0.3250145328241103,0.36958088116424925,0.14466709859680751,0.18704174832069914,0.23787887335234317,0.2833952689674425,0.29489977353660973
2023-11-06,0.18424192871988088,0.388268204792677,0.30744552097622896,0.3202607875170258,0.37000989224600644,0.14520898379837538,0.18783210871290767,0.23864703458830724,0.2817076319208585,0.2955253142974465
2023-11-07,0.17335866238080994,0.3694892039840907,0.30417330868770764,0.32253278137536345,0.36573099382743973,0.14450403203138643,0.185364675006435,0.2309680382911178,0.2778513449001306,0.29742081094809003
2023-11-08,0.17063593378881434,0.37014361338114266,0.3056719129616993,0.3152079553487402,0.3635951838239274,0.14129344881130385,0.1851307533065296,0.23093551777857074,0.27931391190355986,0.27829557060427035
2023-11-09,0.17123427631752275,0.37236660349523465,0.3067176266029796,0.3151551822738906,0.363148990387958,0.15083309500024614,0.18154818300402023,0.23343808255013043,0.2870778628831744,0.2787265102654259
2023-11-10,0.18148973861743903,0.3754075538293804,0.3064720656135118,0.31698317735843606,0.36554460228303126,0.15005428440285426,0.1792906867071061,0.24045131532538477,0.2670877688804256,0.2790300533321733
2023-11-13,0.18085730988769422,0.3741932389988653,0.29677664981363194,0.31840222855262906,0.35819531513139674,0.1504719461707921,0.17781825354637962,0.23983795304478384,0.2577050695160802,0.27952220911284154
2023-11-14,0.18162327617411017,0.35759765208530675,0.3181842202086547,0.3196858951999993,0.35780337113114624,0.15033115928529994,0.18298394680402533,0.22166021842453829,0.2609093829696555,0.2799173910872989
2023-11-15,0.18113552937639968,0.3615615935884593,0.3192566060240083,0.31538406280969516,0.35311814056415763,0.15258213582396152,0.1839829480327315,0.21912290567358414,0.27748431946539354,0.2598866400300092
2023-11-16,0.18160574963769116,0.3602724876920947,0.31992231350582234,0.31609220326023896,0.35657548579239673,0.15153321120606264,0.18598517945784201,0.22172897586618892,0.278344805897444,0.25414528976452466
2023-11-17,0.17821277961532858,0.3604340081845758,0.32115849945131547,0.32263492943258293,0.35412564788173956,0.15087927676296387,0.1829387056326789,0.22348816114516795,0.2786359990512267,0.2606522185376573
2023-11-20,0.17847445479588134,0.3604495100124214,0.32103479772093996,0.30933912812535086,0.3542702327869667,0.15244951662883166,0.18257761431128358,0.22816145525220372,0.27861925956236117,0.23901689563038053
2023-11-21,0.17873497313966755,0.36455262688752293,0.3174045419655732,0.3092404361931036,0.35460395902565817,0.15499013334365044,0.18249423400500087,0.23159358056472615,0.2813436205406227,0.2389192279394697
2023-11-22,0.17798953144558607,0.36503977560759193,0.31753384648725624,0.2974395415907168,0.3521093677778834,0.15037545562611193,0.18242901947470463,0.2317564327028958,0.28149264551415387,0.2150119943229829
2023-11-24,0.1796920485831351,0.36516848673279323,0.3167313865254365,0.2979554452915866,0.3526209912762611,0.1542705035435852,0.18205160969915363,0.23106695120844348,0.2823473648061173,0.21568033297371392
2023-11-27,0.1762442819506174,0.3587704973382441,0.31685610827994115,0.2914764256588525,0.3510889556125399,0.15529371986683718,0.1780046149367348,0.2268047808713206,0.27564155523653905,0.19399442589241606
2023-11-28,0.1760797249392618,0.3560989958120479,0.31669489763847936,0.2914051435478306,0.3494789048597952,0.154809051465637,0.177912903565455,0.2255369134787787,0.25455750551588235,0.19389871857318672
2023-11-29,0.17450678141752848,0.35528102016527263,0.3184602443011856,0.28749827636388536,0.3520884965312339,0.15326986553936883,0.17793799352621117,0.22890562816230808,0.2560446344857489,0.19264120538263477
2023-11-30,0.17207656749385292,0.34470986916987384,0.3169288482064173,0.28512501925958367,0.3540985674118669,0.14747422179323025,0.17604406868378786,0.22719374104531892,0.23073435138235437,0.1873356472986503
2023-12-01,0.1718675333729909,0.34468977029676107,0.3144396579339781,0.28727613251170503,0.3542636397656646,0.16148504794753657,0.17509738059741198,0.23208004461349352,0.27524820635162883,0.18770064539308443
2023-12-04,0.16775188066141145,0.33804430634446503,0.30344112527595113,0.28644862881611655,0.3558977096603664,0.16132667091616398,0.16621705214961255,0.2322928603445848,0.2744915181789132,0.18281183175056148
